"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000071127",10996.1867655617,-1.00216399496696,0.0381830273201965,-26.2463210830032,7.87336334006016e-152,7.05521819298435e-150,"WDR1","9948","WD repeat domain 1"
"ENSG00000085117",3114.20548141785,1.4261525093303,0.0546532830304953,26.0945441929727,4.20453953159011e-150,3.74437603841053e-148,"CD82","3732","CD82 molecule"
"ENSG00000101290",1758.73428502496,1.53862681799185,0.0589676590917374,26.0927233960258,4.40943060706145e-150,3.90275186307212e-148,"CDS2","8760","CDP-diacylglycerol synthase 2"
"ENSG00000109189",2091.9060865614,1.45657298971057,0.0558372386031345,26.0860498504094,5.24937660726804e-150,4.61785099469854e-148,"USP46","64854","ubiquitin specific peptidase 46"
"ENSG00000145386",450.26224000273,-3.07458996637847,0.118234639169567,-26.0041387868494,4.44616256785854e-149,3.88756287069668e-147,"CCNA2","890","cyclin A2"
"ENSG00000117143",1623.79807423536,-1.69319985290334,0.0651365270633903,-25.9946289622646,5.69538191816034e-149,4.94983583935538e-147,"UAP1","6675","UDP-N-acetylglucosamine pyrophosphorylase 1"
"ENSG00000113810",918.429735878976,-1.9766662743017,0.0762071447207641,-25.9380702628938,2.47902482247846e-148,2.14161024634113e-146,"SMC4","10051","structural maintenance of chromosomes 4"
"ENSG00000151617",710.546799779895,2.14297870435031,0.0827422309606552,25.8994552052786,6.75447487300535e-148,5.80040529719335e-146,"EDNRA","1909","endothelin receptor type A"
"ENSG00000110047",3014.55720899113,-1.20692673222567,0.0466961453290499,-25.8463888982896,2.67151443368482e-147,2.28058809081485e-145,"EHD1","10938","EH domain containing 1"
"ENSG00000151012",4009.60870282584,1.4502265468116,0.0562034604873245,25.8031540093277,8.1730799606692e-147,6.93606027015145e-145,"SLC7A11","23657","solute carrier family 7 member 11"
"ENSG00000196230",17874.1195224617,-1.05728918062374,0.0411247111827446,-25.7093399616961,9.19068062827393e-146,7.7540321300648e-144,"TUBB","203068","tubulin beta class I"
"ENSG00000100219",1292.73730450521,-1.74718156132347,0.0680387928587792,-25.6791969391624,1.99626399280175e-145,1.67442445489249e-143,"XBP1","7494","X-box binding protein 1"
"ENSG00000130340",2836.38350867057,1.32249487178685,0.0515702380186362,25.6445368995375,4.86499324469399e-145,4.05706690989597e-143,"SNX9","51429","sorting nexin 9"
"ENSG00000171241",406.777106119105,-3.13165507663913,0.12216871160065,-25.6338553104826,6.40032030841082e-145,5.30674833847373e-143,"SHCBP1","79801","SHC binding and spindle associated 1"
"ENSG00000182718",28278.3402998713,-0.987109064800413,0.0385484822924976,-25.6069501598128,1.2765111725226e-144,1.05235581062763e-142,"ANXA2","302","annexin A2"
"ENSG00000164465",2941.35331768419,1.61814944495151,0.0632723922772002,25.5743364003418,2.94470420691615e-144,2.4138208859761e-142,"DCBLD1","285761","discoidin, CUB and LCCL domain containing 1"
"ENSG00000158710",4951.47819637122,-1.05647141219966,0.0413154290807715,-25.5708686973639,3.21819857319155e-144,2.62310456584375e-142,"TAGLN2","8407","transgelin 2"
"ENSG00000178105",1002.41705891287,1.80106897379111,0.0706960660748984,25.4762262426735,3.61663703057316e-143,2.93130463146511e-141,"DDX10","1662","DEAD-box helicase 10"
"ENSG00000091136",13741.7986166577,1.03231511669016,0.0405535121647998,25.4556279242863,6.11598755724652e-143,4.92934930102768e-141,"LAMB1","3912","laminin subunit beta 1"
"ENSG00000116017",1240.61918348325,1.60847007647931,0.0631986328628282,25.4510264481587,6.87718463476458e-143,5.51206348476381e-141,"ARID3A","1820","AT-rich interaction domain 3A"
"ENSG00000122729",2756.95550510449,-1.26173996757729,0.0498641666387772,-25.3035406510952,2.92011177560755e-141,2.3275388169442e-139,"ACO1","48","aconitase 1"
"ENSG00000166833",556.856531079937,-2.3619781565744,0.0935224589766977,-25.2557319644783,9.7971686058612e-141,7.76614019103075e-139,"NAV2","89797","neuron navigator 2"
"ENSG00000127955",1237.15518256482,1.61423303466459,0.063984212593259,25.2286145166169,1.94465113400691e-140,1.53308644318676e-138,"GNAI1","2770","G protein subunit alpha i1"
"ENSG00000050405",2131.92988407929,-1.55485336930459,0.0618616915714276,-25.1343493817868,2.09586218690162e-139,1.64331542230596e-137,"LIMA1","51474","LIM domain and actin binding 1"
"ENSG00000119139",934.406871097792,-1.96381509185678,0.0781936806535835,-25.1147544845337,3.43169904217271e-139,2.67616876115814e-137,"TJP2","9414","tight junction protein 2"
"ENSG00000128965",2124.44876634206,1.40214820671877,0.0558436281473026,25.1084725910041,4.01908128488196e-139,3.11738095145119e-137,"CHAC1","79094","ChaC glutathione specific gamma-glutamylcyclotransferase 1"
"ENSG00000138764",921.332962951573,1.90697395536907,0.0760369857959141,25.0795574733519,8.31281564891128e-139,6.41331504635525e-137,"CCNG2","901","cyclin G2"
"ENSG00000169826",1948.50883733891,1.75105575025846,0.0699259221917963,25.041582511498,2.156309109083e-138,1.65473784663513e-136,"CSGALNACT2","55454","chondroitin sulfate N-acetylgalactosaminyltransferase 2"
"ENSG00000022840",1812.56672576679,-1.38679388249019,0.055504009667008,-24.9854720552651,8.79474631664985e-138,6.71332302170939e-136,"RNF10","9921","ring finger protein 10"
"ENSG00000075213",5605.07446406258,1.13088532982895,0.0454683092864247,24.8719459240283,1.49718059434392e-136,1.13683286497893e-134,"SEMA3A","10371","semaphorin 3A"
"ENSG00000197594",381.182790486167,-3.02740120129158,0.121828163567448,-24.8497647230437,2.60105391329684e-136,1.96468087995463e-134,"ENPP1","5167","ectonucleotide pyrophosphatase/phosphodiesterase 1"
"ENSG00000184117",601.648439964638,-2.18369111071554,0.0878961561085385,-24.8439887179936,3.00315714375409e-136,2.25659104754898e-134,"NIPSNAP1","8508","nipsnap homolog 1 (C. elegans)"
"ENSG00000150471",361.934827073375,3.92986372136712,0.15825998385297,24.8316954525795,4.07754728039855e-136,3.04801941006787e-134,"ADGRL3","23284","adhesion G protein-coupled receptor L3"
"ENSG00000112186",594.764952135933,-2.51689137405761,0.101385594310771,-24.8249407735653,4.82337625194139e-136,3.58695098900817e-134,"CAP2","10486","CAP, adenylate cyclase-associated protein, 2 (yeast)"
"ENSG00000112245",6125.61860488633,1.13869886383305,0.0460510029902174,24.7269069052621,5.49430855710849e-135,4.06494305402073e-133,"PTP4A1","7803","protein tyrosine phosphatase type IVA, member 1"
"ENSG00000172216",1647.22428540748,1.9603548579211,0.0792904111804652,24.7237317695241,5.94379009701816e-135,4.37505406784087e-133,"CEBPB","1051","CCAAT/enhancer binding protein beta"
"ENSG00000152578",320.281587756857,4.65183036667188,0.188243094265693,24.7118248072682,7.98161521512549e-135,5.84521638114799e-133,"GRIA4","2893","glutamate ionotropic receptor AMPA type subunit 4"
"ENSG00000112893",4969.97864352219,1.16331315448068,0.0470883523233726,24.7049025307107,9.47311867351452e-135,6.90245874256535e-133,"MAN2A1","4124","mannosidase alpha class 2A member 1"
"ENSG00000013810",552.986640142839,-2.52408269433994,0.102279248115551,-24.6783462026269,1.82697935829022e-134,1.32451413075643e-132,"TACC3","10460","transforming acidic coiled-coil containing protein 3"
"ENSG00000095303",4934.95564410681,1.44607362328016,0.0586314482516448,24.6637882297167,2.61800575834841e-134,1.88849845378462e-132,"PTGS1","5742","prostaglandin-endoperoxide synthase 1"
"ENSG00000166086",1065.59139838825,-1.65173155542072,0.0671555543750872,-24.595605989569,1.40761240619e-133,1.01032956139816e-131,"JAM3","83700","junctional adhesion molecule 3"
"ENSG00000163110",1686.05792564461,-1.58604696540133,0.0645568791876111,-24.5682100089142,2.76337078961752e-133,1.9736213060303e-131,"PDLIM5","10611","PDZ and LIM domain 5"
"ENSG00000126787",369.945435388785,-3.06928118649739,0.125065928652406,-24.5413056902796,5.35575854863699e-133,3.80628219611753e-131,"DLGAP5","9787","DLG associated protein 5"
"ENSG00000174780",2113.12662726014,-1.48454533289877,0.0608360792052684,-24.4023834588309,1.6133995072753e-131,1.14100562213043e-129,"SRP72","6731","signal recognition particle 72"
"ENSG00000057608",3760.72007296674,-1.10919195322761,0.0454782355815133,-24.3895115772366,2.20977579775024e-131,1.5551431919094e-129,"GDI2","2665","GDP dissociation inhibitor 2"
"ENSG00000130176",930.891057346889,-1.88528161886995,0.0773031563048345,-24.3881583752622,2.28404816716012e-131,1.59960984988442e-129,"CNN1","1264","calponin 1"
"ENSG00000180801",1754.25149799141,-1.78509773813587,0.0732077469735683,-24.3840004908275,2.52821574378217e-131,1.76205645099253e-129,"ARSJ","79642","arylsulfatase family member J"
"ENSG00000070669",959.561594045913,-2.12610475506835,0.0872847427264872,-24.358263410716,4.738914548182e-131,3.28693847051066e-129,"ASNS","440","asparagine synthetase (glutamine-hydrolyzing)"
"ENSG00000085832",605.654170098824,-2.07494448489724,0.0852234415685147,-24.3471097471358,6.22072374906877e-131,4.29408524056532e-129,"EPS15","2060","epidermal growth factor receptor pathway substrate 15"
"ENSG00000182871",6966.04805606542,1.04568262468821,0.0431082735738738,24.2571213828883,5.56167468187052e-130,3.82087050644505e-128,"COL18A1","80781","collagen type XVIII alpha 1 chain"
"ENSG00000183955",461.365005299309,-2.43338879234173,0.100335609074459,-24.2524943515907,6.22340474905854e-130,4.25521612865723e-128,"KMT5A","387893","lysine methyltransferase 5A"
"ENSG00000137872",1248.4907971535,1.80008650056199,0.0744260398698536,24.1862458853077,3.10481545926879e-129,2.11288550145617e-127,"SEMA6D","80031","semaphorin 6D"
"ENSG00000138778",450.871623803202,-2.5776399276866,0.106654964891903,-24.1680256544933,4.82696705637722e-129,3.26942036255184e-127,"CENPE","1062","centromere protein E"
"ENSG00000120802",815.817509505704,-1.91973564307737,0.0794441615674798,-24.1645906407704,5.2455053696552e-129,3.53630401719699e-127,"TMPO","7112","thymopoietin"
"ENSG00000138160",450.256121980529,-2.55008914542429,0.105590428635823,-24.1507604275331,7.33053093285985e-129,4.91895673341251e-127,"KIF11","3832","kinesin family member 11"
"ENSG00000143248",679.495343922114,2.02680972809683,0.0839448597121712,24.1445364855731,8.52155109186706e-129,5.69168600010954e-127,"RGS5","8490","regulator of G-protein signaling 5"
"ENSG00000136108",749.956363794828,-2.01676373117301,0.08358695526245,-24.1277329080918,1.27925838580202e-128,8.50500494560636e-127,"CKAP2","26586","cytoskeleton associated protein 2"
"ENSG00000176619",2255.35802338392,-1.24805644323023,0.0517453870006727,-24.119182705388,1.57285777804613e-128,1.04089996164549e-126,"LMNB2","84823","lamin B2"
"ENSG00000132510",1120.05262837464,2.02074446664433,0.0838097974793239,24.1110768361282,1.91305851972067e-128,1.26026005771736e-126,"KDM6B","23135","lysine demethylase 6B"
"ENSG00000206538",1272.58071138268,-1.6306766813585,0.0676594648255567,-24.1012352900336,2.42626246260509e-128,1.59107675218199e-126,"VGLL3","389136","vestigial like family member 3"
"ENSG00000183087",7251.69353875924,-1.28209664316195,0.0532758071815886,-24.0652692279625,5.77778295711576e-128,3.77176808698231e-126,"GAS6","2621","growth arrest specific 6"
"ENSG00000196954",1646.04498038007,1.46644159287218,0.0610864064454563,24.0060216045211,2.40595362804605e-127,1.56354472936127e-125,"CASP4","837","caspase 4"
"ENSG00000138685",3034.69182901513,1.51944490094205,0.0633004312766428,24.0037053507835,2.54376141492625e-127,1.64568815843682e-125,"FGF2","2247","fibroblast growth factor 2"
"ENSG00000103241",3621.65221195857,1.20682045973673,0.0504807312482267,23.9065566186529,2.61773857653254e-126,1.68598725194799e-124,"FOXF1","2294","forkhead box F1"
"ENSG00000170017",5496.29709942867,-1.21049626842753,0.0506511991875463,-23.8986694855026,3.16186714729695e-126,2.02738921484681e-124,"ALCAM","214","activated leukocyte cell adhesion molecule"
"ENSG00000077238",1496.22837370371,1.83639827133288,0.076973569564332,23.8575173494855,8.46140050634517e-126,5.40144358871866e-124,"IL4R","3566","interleukin 4 receptor"
"ENSG00000130227",1119.09057857363,-1.53315396103087,0.0643321250524974,-23.8318563203027,1.56186596429922e-125,9.9264494568039e-124,"XPO7","23039","exportin 7"
"ENSG00000137807",569.129258708053,-2.3982423473134,0.10067896521459,-23.8206892790537,2.03891388709506e-125,1.2901495898737e-123,"KIF23","9493","kinesin family member 23"
"ENSG00000124795",1373.42152304554,-1.49268601574305,0.0626888072806825,-23.8110450731613,2.56640456548849e-125,1.61683487625775e-123,"DEK","7913","DEK proto-oncogene"
"ENSG00000133657",7582.2834927043,1.11724641133006,0.0470006976850377,23.7708473779895,6.68944442803822e-125,4.19602672883945e-123,"ATP13A3","79572","ATPase 13A3"
"ENSG00000169679",337.231679499979,-2.99427369570952,0.126044983145068,-23.7555959864214,9.61757907570185e-125,6.00661529546107e-123,"BUB1","699","BUB1 mitotic checkpoint serine/threonine kinase"
"ENSG00000105894",2459.30427166169,1.23755174079811,0.0522117997741074,23.7025298141863,3.39548459028887e-124,2.11149380103869e-122,"PTN","5764","pleiotrophin"
"ENSG00000164050",1279.7844491408,1.60532563977268,0.0677719090155774,23.6871834229089,4.88770275570202e-124,3.02639002817653e-122,"PLXNB1","5364","plexin B1"
"ENSG00000244405",708.442649750106,-1.93703677432085,0.0819851680254306,-23.6266732260646,2.05068004662533e-123,1.264323121054e-121,"ETV5","2119","ETS variant 5"
"ENSG00000137962",747.210466132633,-2.16608950711122,0.0916910835634816,-23.6237747764378,2.19629146160261e-123,1.34833603900174e-121,"ARHGAP29","9411","Rho GTPase activating protein 29"
"ENSG00000138180",359.368768496895,-3.13904777292921,0.13293881325229,-23.6127260063015,2.85248060189693e-123,1.74376006964267e-121,"CEP55","55165","centrosomal protein 55"
"ENSG00000026025",27065.0508484239,-0.911768535869061,0.0386170979377799,-23.6104882178901,3.00753624718488e-123,1.83079010287495e-121,"VIM","7431","vimentin"
"ENSG00000058668",11001.8331862377,-1.20862683638921,0.0512127947103612,-23.6000953126014,3.84543793988749e-123,2.3310139982671e-121,"ATP2B4","493","ATPase plasma membrane Ca2+ transporting 4"
"ENSG00000235162",2094.46407356622,-1.58408558025289,0.0671574585851462,-23.5876343987093,5.16246859416241e-123,3.11627340619168e-121,"C12orf75","387882","chromosome 12 open reading frame 75"
"ENSG00000188229",4439.01233276079,-1.17063605945249,0.0497119862940408,-23.5483662336144,1.30468564672874e-122,7.84279159389813e-121,"TUBB4B","10383","tubulin beta 4B class IVb"
"ENSG00000180398",6314.02540084802,-0.967632112391365,0.041098161548129,-23.5444135684316,1.43218376891334e-122,8.57349179838702e-121,"MCFD2","90411","multiple coagulation factor deficiency 2"
"ENSG00000102996",367.71965591051,3.24640245466706,0.137908217530402,23.540311903106,1.57765076859054e-122,9.40527588365936e-121,"MMP15","4324","matrix metallopeptidase 15"
"ENSG00000076382",405.631109926366,-2.70680534706004,0.11501200638031,-23.5349806707089,1.78898288096752e-122,1.06212576229294e-120,"SPAG5","10615","sperm associated antigen 5"
"ENSG00000177283",725.828163002343,1.91285498570832,0.0813320719616327,23.5190735901907,2.60274653898232e-122,1.53892722614336e-120,"FZD8","8325","frizzled class receptor 8"
"ENSG00000126247",4295.38198573447,-1.12465035111981,0.0478504209227425,-23.5034578470194,3.75983448103661e-122,2.21400539011899e-120,"CAPNS1","826","calpain small subunit 1"
"ENSG00000106546",1554.54278579126,1.73514087744269,0.0738626409972273,23.4914545975661,4.98747496172532e-122,2.92497159645574e-120,"AHR","196","aryl hydrocarbon receptor"
"ENSG00000184743",1576.71654061342,-1.66642593553109,0.0710168074086535,-23.4652330390177,9.24128877268701e-122,5.3977357539901e-120,"ATL3","25923","atlastin GTPase 3"
"ENSG00000148700",4285.82315131084,0.986445504029014,0.0420493384229261,23.4592395748891,1.06393134548468e-121,6.18924900052723e-120,"ADD3","120","adducin 3"
"ENSG00000150636",342.248144196322,3.09358233041522,0.131887704815268,23.4561844468241,1.14312638174989e-121,6.62324671064484e-120,"CCDC102B","79839","coiled-coil domain containing 102B"
"ENSG00000154380",2793.82588213183,-1.19019811582543,0.0507645193694011,-23.4454719676285,1.47025906187187e-121,8.48457099425019e-120,"ENAH","55740","enabled homolog (Drosophila)"
"ENSG00000197063",1329.11793708827,1.50319090377793,0.0641220273125844,23.4426602959717,1.57062736118825e-121,9.02766571309277e-120,"MAFG","4097","MAF bZIP transcription factor G"
"ENSG00000206053",1065.6150476661,-1.54615057613854,0.0660764608068632,-23.3994157262422,4.33251225686381e-121,2.48036326705453e-119,"HN1L","90861","hematological and neurological expressed 1 like"
"ENSG00000139734",376.886782058311,-2.96588363840294,0.126858575394757,-23.3794493527437,6.91712536993225e-121,3.9444018858503e-119,"DIAPH3","81624","diaphanous related formin 3"
"ENSG00000114850",6573.62781699394,-1.22387701069179,0.0523805907626177,-23.3650860533103,9.68245484366698e-121,5.49955811140093e-119,"SSR3","6747","signal sequence receptor subunit 3"
"ENSG00000144959",842.046399250896,-1.74724731584432,0.0748534236464013,-23.3422498361345,1.65204530369916e-120,9.34668925351676e-119,"NCEH1","57552","neutral cholesterol ester hydrolase 1"
"ENSG00000006468",1084.58824621265,1.6266745504418,0.0696917279354036,23.3409989769452,1.70108209991273e-120,9.58652791228163e-119,"ETV1","2115","ETS variant 1"
"ENSG00000114796",586.82411052868,2.27984885883698,0.0977826288857291,23.3154792913295,3.08849483086363e-120,1.73376322664862e-118,"KLHL24","54800","kelch like family member 24"
